 0 1270.096827
 0.000380951999998658 1270.096827
 0.0010476189999995 1281.133795
 0.00108843499999978 1286.688193
 0.00117006799999864 1298.805474
 0.00129931999999933 1321.476435
 0.0013401359999996 1345.512926
 0.00138095199999988 1363.089457
 0.00142176899999846 1381.891615
 0.00146258499999874 1431.586998
 0.00151020399999879 1470.292876
 0.00155101999999907 1502.442963
 0.0015714289999984 1543.064576
 0.00159183699999943 1834.582433
 0.00163265299999971 1892.353057
 0.00167346899999998 2041.181673
 0.00168707499999954 2230.476433
 0.00169387799999932 2470.94592
 0.00170748299999879 2534.096048
 0.00172789099999981 2698.149944
 0.00174829899999907 2860.423004
 0.00178231299999965 3299.374349
 0.0018027209999989 3477.688429
 0.00182312899999992 3702.829199
 0.00183673499999948 4107.953862
 0.00185714299999873 4339.343681
 0.00187755099999976 4443.831707
 0.00189115599999923 5226.53258
 0.00191156499999856 6568.684761
 0.00191836700000003 7049.623899
 0.00193877499999928 8657.854613
 0.00195918399999861 10286.08905
 0.00197959199999964 12569.0558
 0.00199999999999889 15525.73251
 0.00202040799999992 19095.13427
 0.00205442199999872 21835.66343
 0.00206122399999842 22426.03517
 0.00208843499999922 23048.98177
 0.00210204099999878 23485.14973
 0.0021224489999998 23672.15805
 0.00216326500000008 23860.65549
 0.00227210899999974 23672.15805
 0.00230612199999847 22866.8965
 0.00234013599999905 22523.264
 0.00238095199999933 21930.33268
 0.00241496599999991 19838.96597
 0.00244897999999871 17690.09171
 0.00248979599999899 15705.8812
 0.00252380899999949 14321.24054
 0.00255782300000007 12380.1742
 0.00259863899999857 11207.62797
 0.00263265299999915 10065.98175
 0.00266666699999973 9536.099761
 0.00270748300000001 8533.899575
 0.00274149699999882 7516.838737
 0.00277550999999931 6908.72781
 0.00281632599999959 6400.375449
 0.00285034000000017 5882.586206
 0.00288435399999898 5512.973143
 0.00291836699999948 4894.610082
 0.00295918399999984 4567.27171
 0.00299319699999856 4326.846576
 0.00302721099999914 4087.272478
 0.00306802699999942 3827.70121
 0.003102041 3571.714837
 0.00313605399999872 3386.137294
 0.00317687099999908 3159.681529
 0.00321088399999958 2904.063851
 0.00324489800000016 2638.510348
 0.00328571399999866 2519.520912
 0.00331972799999924 2334.131584
 0.00335374099999974 2178.031135
 0.00342857099999883 1987.446985
 0.00353741499999849 1808.316603
 0.00361224499999935 1700.817582
 0.00368027199999865 1624.115466
 0.00378911600000009 1534.189468
 0.00389795899999967 1470.292876
 0.00400680299999934 1420.277565
 0.00411564599999892 1371.963638
 0.00425850299999908 1335.846306
 0.00436734699999874 1310.091916
 0.0044761900000001 1290.404497
 0.00458503399999977 1271.012931
 0.00465986399999885 1260.972022
 0.00476870699999843 1246.508494
 0.00491156499999867 1237.553155
 0.00509523799999911 1223.358244
 0.00523809499999928 1209.326151
 0.0054217689999998 1199.772563
 0.00559863899999868 1195.455009
 0.00589115599999879 1190.294447
 0.00740816299999913 1190.294447
 0.00759183699999966 1199.772563
 0.0078095239999989 1213.693804
 0.00802040800000015 1218.07723
 0.00823809499999939 1223.358244
 0.00845578199999864 1223.358244
 0.00874829899999874 1232.210864
 0.00921768699999959 1242.022753
 0.00968707499999866 1251.912773
 0.00999999999999979 1266.439008
