0.01	507329.0
0.010040816	505462.0
0.010122449	501439.0
0.010251701	494085.0
0.010292517	486525.0
0.010333333	481146.0
0.01037415	475524.0
0.010414966	461290.0
0.010462585	450790.0
0.010503401	442431.0
0.01052381	432308.0
0.010544218	371398.0
0.010585034	361309.0
0.01062585	337659.0
0.010639456	311653.0
0.010646259	283770.0
0.010659864	277232.0
0.010680272	261528.0
0.01070068	247585.0
0.010734694	216090.0
0.010755102	205349.0
0.01077551	193124.0
0.010789116	174196.0
0.010809524	164828.0
0.010829932	160888.0
0.010843537	135974.0
0.010863946	106086.0
0.010870748	97947.0
0.010891156	76879.7
0.010911565	61883.0
0.010931973	47085.1
0.010952381	34140.5
0.010972789	23707.2
0.0110068	17971.3
0.0110136	16917.3
0.01104082	15863.5
0.01105442	15158.9
0.01107483	14864.7
0.01111565	14572.9
0.01122449	14864.7
0.0112585	16165.6
0.01129252	16749.0
0.01133333	17798.5
0.01136735	21995.9
0.01140136	27324.4
0.01144218	33503.8
0.01147619	38794.2
0.0115102	48112.4
0.01155102	55223.0
0.01158503	63643.5
0.01161905	68194.0
0.01165986	78239.8
0.01169388	90966.0
0.01172789	100223.0
0.01176871	109200.0
0.01180272	119802.0
0.01183673	128480.0
0.01187075	145653.0
0.01191157	156445.0
0.01194558	165311.0
0.01197959	175080.0
0.01202041	186905.0
0.01205442	200075.0
0.01208844	210737.0
0.01212925	225261.0
0.01216326	244074.0
0.01219728	267035.0
0.01223809	278715.0
0.01227211	299008.0
0.01230612	318456.0
0.01238095	345836.0
0.0124898	376173.0
0.01256463	397062.0
0.01263265	413447.0
0.0127415	434480.0
0.01285034	450790.0
0.01295918	464452.0
0.01306803	478475.0
0.01321088	489537.0
0.01331973	497750.0
0.01342857	504221.0
0.01353741	510767.0
0.01361224	514225.0
0.01372109	519292.0
0.01386395	522481.0
0.01404762	527620.0
0.01419048	532803.0
0.01437415	536392.0
0.01455102	538031.0
0.01484354	540003.0
0.015	540003.0
